#	Kanji	Reading	Definition	Part	Jisho
4376	長所	ちょうしょ	strong point, merit	Noun	Jisho
4377	ファッション	ファッション	fashion	Noun	Jisho
4378	短所	たんしょ	shortcoming, defect	Noun	Jisho
4379	所々	ところどころ	here and there, at places	Noun	Jisho
4380	名	な	name, reputation	Noun	Jisho
4381	名人	めいじん	master, expert	Noun	Jisho
4382	地名	ちめい	place name	Noun	Jisho
4383	名所	めいしょ	famous place, sights	Noun	Jisho
4384	ブレーキ	ブレーキ	brake	Noun	Jisho
4385	町外れ	まちはずれ	outskirts of a town	Noun	Jisho
4386	町中	まちなか	the downtown area, the central area of a town	Noun	Jisho
4387	村	むら	village, hamlet	Noun	Jisho
4388	都内	とない	metropolitan area (of Tokyo)
	Noun	Jisho
4389	都心	としん	heart of a city	Noun	Jisho
4390	ミス	ミス	mistake	Verbal Noun	Jisho
4391	都	と	metropolitan (of Tokyo); less common reading of みやこ	Noun	Jisho
4392	都会	とかい	city, town	Noun	Jisho
4393	都	みやこ	capital, city	Noun	Jisho
4394	様子	ようす	appearance; situation	Noun	Jisho
4395	物価	ぶっか	prices (in general)	Noun	Jisho
4396	ヨット	ヨット	sailboat, yacht	Noun	Jisho
4397	物体	ぶったい	object, physical body	Noun	Jisho
4398	本物	ほんもの	real thing, genuine article	Noun	Jisho
4399	物理	ぶつり	physics, natural law	Noun	Jisho
4400	物事	ものごと	things, everything	Noun	Jisho
4401	名物	めいぶつ	famous product; special product	Noun	Jisho
4402	物知り	ものしり	knowledgeable person, know-it-all	Noun	Jisho
4403	なかなか	なかなか	rather, pretty	Adverb	Jisho
4404	物覚え	ものおぼえ	memory	Noun	Jisho
4405	体重	たいじゅう	body weight	Noun	Jisho
4406	手軽	てがる	easy, simple	Adjective	Jisho
4407	多量	たりょう	large quantity, great deal	Noun	Jisho
4408	量る	はかる	measure, weigh	Verb	Jisho
4409	ロック	ロック	rock (music)	Noun	Jisho
4410	量	りょう	quantity, volume	Noun	Jisho
4411	大量	たいりょう	large quantity, great volume	Noun	Jisho
4412	年配	ねんぱい	age, elderly age	Noun	Jisho
4413	送金	そうきん	money transfer, remittance	Verbal Noun	Jisho
4414	郵送	ゆうそう	mailing	Verbal Noun	Jisho
4415	わざわざ	わざわざ	go to a lot of trouble; doing something especially rather than incidentally	Adverb	Jisho
4416	取り上げる	とりあげる	take up, confiscate	Verb	Jisho
4417	取り入れる	とりいれる	take in, adopt	Verb	Jisho
4418	取り決め	とりきめ	decision, agreement	Noun	Jisho
4419	取れる	とれる	be harvested; come off	Verb	Jisho
4420	取り消す	とりけす	cancel, nullify	Verb	Jisho
4421	取消し	とりけし	cancellation, annulment	Verbal Noun	Jisho
4422	パイロット	パイロット	pilot	Noun	Jisho
4423	取り出す	とりだす	take out, pull out	Verb	Jisho
4424	届け	とどけ	report, delivery	Noun	Jisho
4425	待ち合わせ	まちあわせ	appointment; waiting	Verbal Noun	Jisho
4426	待ち遠しい	まちどおしい	anxiously awaited	Adjective	Jisho
4427	待ち合わせる	まちあわせる	wait for, meet by appointment	Verb	Jisho
4428	どうやら	どうやら	seems, looks like	Adverb	Jisho
4429	持ち物	もちもの	one's property, one's baggage	Noun	Jisho
4430	長持ち	ながもち	endurance, lasting long	Verbal Noun	Jisho
4431	値打ち	ねうち	value, worth	Noun	Jisho
4432	投書	とうしょ	letter to the editor	Verbal Noun	Jisho
4433	役所	やくしょ	public office	Noun	Jisho
4434	ふと	ふと	suddenly, unexpectedly	Adverb	Jisho
4435	役人	やくにん	government official	Noun	Jisho
4436	役目	やくめ	duty, role	Noun	Jisho
4437	役	やく	role, part	Noun	Jisho
4438	生える	はえる	grow, spring up	Verb	Jisho
4439	長生き	ながいき	long life, longevity	Verbal Noun	Jisho
4440	ベテラン	ベテラン	veteran	Noun	Jisho
4441	生やす	はやす	grow, cultivate (a beard)	Verb	Jisho
4442	生	なま	raw, fresh (other reading of せい)	Adjectival Noun	Jisho
4443	無生物	むせいぶつ	inanimate object	Noun	Jisho
4444	男性	だんせい	male, man	Noun	Jisho
4445	理性	りせい	reason, reasoning power	Noun	Jisho
4446	ボーナス	ボーナス	bonus	Noun	Jisho
4447	土産	みやげ	souvenir	Noun	Jisho
4448	徒歩	とほ	walking, going on foot	Noun	Jisho
4449	学ぶ	まなぶ	learn, study	Verb	Jisho
4450	文学	ぶんがく	literature	Noun	Jisho
4451	体育	たいいく	physical education	Noun	Jisho
4452	そっくり	そっくり	identical, look alike	Adjective	Jisho
4453	体制	たいせい	system, structure	Noun	Jisho
4454	強まる	つよまる	become strong, gain strength	Verb	Jisho
4455	強める	つよめる	strengthen, emphasize	Verb	Jisho
4456	力強い	ちからづよい	powerful, vigorous	Adjective	Jisho
4457	強気	つよき	strong; confident	Adjectival Noun	Jisho
4458	レンズ	レンズ	lens	Noun	Jisho
4459	弱まる	よわまる	weaken, abate	Verb	Jisho
4460	弱める	よわめる	weaken, lower	Verb	Jisho
4461	弱る	よわる	weaken, be debilitated	Verb	Jisho
4462	弱み	よわみ	weakness, shortcoming	Noun	Jisho
4463	弱気	よわき	timid, weak-spirited	Adjectival Noun	Jisho
4464	引き受ける	ひきうける	undertake	Verb	Jisho
4465	ペース	ペース	pace	Noun	Jisho
4466	引き上げる	ひきあげる	pull up, salvage	Verb	Jisho
4467	引き出す	ひきだす	take out; draw out	Verb	Jisho
4468	引き取る	ひきとる	take over, take custody	Verb	Jisho
4469	値引き	ねびき	discount	Verbal Noun	Jisho
4470	長引く	ながびく	be prolonged, drag on	Verb	Jisho
4471	マラソン	マラソン	marathon	Noun	Jisho
4472	引きずる	ひきずる	drag along, pull	Verb	Jisho
4473	引き分け	ひきわけ	draw, drawn game	Noun	Jisho
4474	引き止める	ひきとめる	detain, keep	Verb	Jisho
4475	見習う	みならう	learn, follow someone's example	Verb	Jisho
4476	慣れ	なれ	getting used to, habituation	Noun	Jisho
4477	よほど	よほど	very, by far	Adverb	Jisho
4478	慣らす	ならす	accustom	Verb	Jisho
4479	入試	にゅうし	entrance examination	Noun	Jisho
4480	試す	ためす	try, test	Verb	Jisho
4481	試し	ためし	trial, test	Noun	Jisho
4482	体験	たいけん	(personal) experience	Verbal Noun	Jisho
4483	物質	ぶっしつ	matter, substance	Noun	Jisho
4484	ラグビー	ラグビー	rugby	Noun	Jisho
4485	品質	ひんしつ	quality	Noun	Jisho
4486	本質	ほんしつ	essence, reality	Noun	Jisho
4487	問う	とう	ask, question	Verb	Jisho
4488	問い合わせる	といあわせる	inquire, contact	Verb	Jisho
4489	問い	とい	question, inquiry	Noun	Jisho
4490	ラッシュ	ラッシュ	rush, rush hour	Noun	Jisho
4491	問屋	とんや	wholesale store, wholesaler	Noun	Jisho
4492	話題	わだい	topic of conversation	Noun	Jisho
4493	題名	だいめい	title	Noun	Jisho
4494	題	だい	title, topic	Noun	Jisho
4495	単語	たんご	word	Noun	Jisho
4496	ロープ	ロープ	rope	Noun	Jisho
4497	単に	たんに	merely, simply	Adverb	Jisho
4498	地点	ちてん	site, spot, point	Noun	Jisho
4499	満点	まんてん	full marks, perfect score	Noun	Jisho
4500	点	てん	spot, point, issue	Noun	Jisho
4501	多数	たすう	large number, multitude	Noun	Jisho
4502	ダム	ダム	dam	Noun	Jisho
4503	複数	ふくすう	plural	Noun	Jisho
4504	無数	むすう	countless, innumerable	Adjectival Noun	Jisho
4505	日数	にっすう	number of days	Noun	Jisho
4506	点数	てんすう	points, score	Noun	Jisho
4507	単数	たんすう	singular	Noun	Jisho
4508	手数	てすう	trouble, bother	Noun	Jisho
4509	ダウン	ダウン	down, malfunction	Verbal Noun	Jisho
4510	人数	にんずう	number of people	Noun	Jisho
4511	回り	まわり	vicinity, whereabouts	Noun	Jisho
4512	回り道	まわりみち	roundabout way, detour	Noun	Jisho
4513	枚数	まいすう	number of flat things	Noun	Jisho
4514	負け	まけ	defeat, loss	Noun	Jisho
4515	トレーニング	トレーニング	training, workout	Verbal Noun	Jisho
4516	負担	ふたん	burden, charge	Verbal Noun	Jisho
4517	分担	ぶんたん	assigning tasks, sharing burden	Verbal Noun	Jisho
4518	当初	とうしょ	original, initial	Noun	Jisho
4519	当局	とうきょく	the authorities concerned	Noun	Jisho
4520	当日	とうじつ	that day	Noun	Jisho
4521	そっと	そっと	softly, gently	Adverb	Jisho
4522	手当て	てあて	allowance, medical care	Verbal Noun	Jisho
4523	当分	とうぶん	for some time, for the present	Adverb	Jisho
4524	当人	とうにん	the person in question	Noun	Jisho
4525	当番	とうばん	being on duty, person on duty	Noun	Jisho
4526	日当たり	ひあたり	exposure to the sun	Noun	Jisho
4527	天然	てんねん	nature	Noun	Jisho
4528	マーク	マーク	logo	Verbal Noun	Jisho
4529	文法	ぶんぽう	grammar	Noun	Jisho
4530	法学部	ほうがくぶ	law department	Noun	Jisho
4531	法	ほう	law, rule	Noun	Jisho
4532	法則	ほうそく	law, rule	Noun	Jisho
4533	不規則	ふきそく	irregular	Adjectival Noun	Jisho
4534	たった	たった	only, merely	Adverb	Jisho
4535	経る	へる	pass, pass through	Verb	Jisho
4536	有利	ゆうり	advantageous, profitable	Adjectival Noun	Jisho
4537	不利	ふり	disadvantage	Adjectival Noun	Jisho
4538	利口	りこう	clever, bright	Adjectival Noun	Jisho
4539	利子	りし	interest	Noun	Jisho
4540	たまたま	たまたま	by chance, accidentally	Adverb	Jisho
4541	左利き	ひだりきき	left-handedness, left-hander	Noun	Jisho
4542	利益	りえき	profit, benefit	Noun	Jisho
4543	有益	ゆうえき	beneficial, profitable	Adjectival Noun	Jisho
4544	買収	ばいしゅう	buying up, bribing	Verbal Noun	Jisho
4545	年収	ねんしゅう	annual income	Noun	Jisho
4546	木造	もくぞう	wooden	Noun	Jisho
4547	テンポ	テンポ	tempo, pace	Noun	Jisho
4548	必然	ひつぜん	inevitable, necessary	Noun	Jisho
4549	要する	ようする	require, need	Verb	Jisho
4550	不要	ふよう	unnecessary, waste	Adjectival Noun	Jisho
4551	要するに	ようするに	in a word, in short	Adverb	Jisho
4552	不必要	ふひつよう	unnecessary, superfluous	Adjectival Noun	Jisho
4553	プラン	プラン	plan	Noun	Jisho
4554	要点	ようてん	main point, gist	Noun	Jisho
4555	求める	もとめる	seek, wish for	Verb	Jisho
4556	要請	ようせい	request, demand	Verbal Noun	Jisho
4557	額	ひたい	forehead, brow	Noun	Jisho
4558	計る	はかる	compute, measure	Verb	Jisho
4559	ほっと	ほっと	feel relieved	Adverb	Jisho
4560	体温計	たいおんけい	thermometer	Noun	Jisho
4561	日差し	ひざし	rays of the sun, sunlight	Noun	Jisho
4562	物差し	ものさし	ruler	Noun	Jisho
4563	役割	やくわり	role, part	Noun	Jisho
4564	割合	わりあい	rate, proportion	Adverb	Jisho
4565	なるほど	なるほど	I see, really	Adverb	Jisho
4566	割り当て	わりあて	assignment, allotment	Noun	Jisho
4567	割り当てる	わりあてる	assign, allot	Verb	Jisho
4568	割り引く	わりびく	give a discount, make a reduction	Verb	Jisho
4569	割に	わりに	comparatively, rather	Adverb	Jisho
4570	割り	わり	rate	Noun	Jisho
4571	割り引き	わりびき	discount, reduction	Verbal Noun	Jisho
4572	バイト	バイト	part-time job	Verbal Noun	Jisho
4573	割合に	わりあいに	relatively, rather	Adverb	Jisho
4574	残り	のこり	remainder, leftover	Noun	Jisho
4575	残らず	のこらず	entirely, without exception	Adverb	Jisho
4576	払い	はらい	payment, account	Noun	Jisho
4577	引き返す	ひきかえす	turn back, retrace one's steps	Verb	Jisho
4578	ぶつける	ぶつける	bump	Verb	Jisho
4579	取り返す	とりかえす	take back, regain	Verb	Jisho
4580	申し出る	もうしでる	offer, propose	Verb	Jisho
4581	申し上げる	もうしあげる	speak humbly, do	Verb	Jisho
4582	申す	もうす	speak humbly, state humbly	Verb	Jisho
4583	持ち込む	もちこむ	bring in, carry on	Verb	Jisho
4584	タイヤ	タイヤ	tire	Noun	Jisho
4585	見込み	みこみ	hope, prospect	Noun	Jisho
4586	申し込み	もうしこみ	application, proposal	Noun	Jisho
4587	払い込む	はらいこむ	pay in, pay up	Verb	Jisho
4588	飲み込む	のみこむ	swallow, grasp	Verb	Jisho
4589	割り込む	わりこむ	cut in	Verb	Jisho
4590	引っ込む	ひっこむ	draw back, pull in	Verb	Jisho
4591	マイク	マイク	mic, microphone	Noun	Jisho
4592	人込み	ひとごみ	crowd	Noun	Jisho
4593	長期	ちょうき	long period	Noun	Jisho
4594	短期	たんき	short-term	Noun	Jisho
4595	短期大学	たんきだいがく	junior college	Noun	Jisho
4596	有限	ゆうげん	limited, finite	Adjectival Noun	Jisho
4597	ゆとり	ゆとり	room, leeway	Noun	Jisho
4598	無限	むげん	infinite, endless	Adjectival Noun	Jisho
4599	無制限	むせいげん	unlimited, free	Adjectival Noun	Jisho
4600	値切る	ねぎる	bargain, haggle	Verb	Jisho
4601	前売り券	まえうりけん	advance ticket	Noun	Jisho
4602	年代	ねんだい	age, date	Noun	Jisho
4603	ぼんやり	ぼんやり	vaguely, absent-mindedly	Adjective	Jisho
4604	代金	だいきん	charge, fee	Noun	Jisho
4605	目指す	めざす	aim for, have an eye on	Verb	Jisho
4606	指差す	ゆびさす	point to	Verb	Jisho
4607	人差し指	ひとさしゆび	index finger	Noun	Jisho
4608	中指	なかゆび	middle finger	Noun	Jisho
4609	定年	ていねん	mandatory retirement age	Noun	Jisho
4610	たまらない	たまらない	can't stand, can't put up with	Adjective	Jisho
4611	不安定	ふあんてい	instability	Adjectival Noun	Jisho
4612	定員	ていいん	fixed staff number, capacity	Noun	Jisho
4613	定期	ていき	fixed term, regular	Noun	Jisho
4614	定価	ていか	fixed price	Noun	Jisho
4615	未定	みてい	undecided, pending	Noun	Jisho
4616	モーター	モーター	motor, engine	Noun	Jisho
4617	定食	ていしょく	day's special, set menu	Noun	Jisho
4618	定休日	ていきゅうび	regular holiday	Noun	Jisho
4619	予算	よさん	budget	Noun	Jisho
4620	予報	よほう	forecast, prediction	Verbal Noun	Jisho
4621	予言	よげん	prediction, forecast	Verbal Noun	Jisho
4622	まして	まして	much more	Adverb	Jisho
4623	束	たば	bundle, counter for bundles	Noun	Jisho
4624	花束	はなたば	bunch of flowers	Noun	Jisho
4625	変更	へんこう	alteration, change	Verbal Noun	Jisho
4626	夜更かし	よふかし	sitting up late at night	Verbal Noun	Jisho
4627	増す	ます	increase, augment	Verb	Jisho
4628	ピストル	ピストル	pistol	Noun	Jisho
4629	増大	ぞうだい	increase, enlargement	Verbal Noun	Jisho
4630	増減	ぞうげん	increase and decrease, rise and fall	Verbal Noun	Jisho
4631	乗り出す	のりだす	lean forward, embark on	Verb	Jisho
4632	乗り込む	のりこむ	board, march into	Verb	Jisho
4633	乗り降り	のりおり	getting on and off	Verbal Noun	Jisho
4634	着ける	つける	pull up, park (a vehicle)	Verb	Jisho
4635	たっぷり	たっぷり	fully, amply	Adverb	Jisho
4636	水着	みずぎ	bathing suit	Noun	Jisho
4637	役立つ	やくだつ	be of use, serve a purpose	Verb	Jisho
4638	立ち上がる	たちあがる	stand up, take action	Verb	Jisho
4639	中立	ちゅうりつ	neutrality	Verbal Noun	Jisho
4640	都立	とりつ	metropolitan, Tokyo metropolitan	Noun	Jisho
4641	つくづく	つくづく	truly, deeply	Adverb	Jisho
4642	立て込む	たてこむ	full of, crowded with	Verb	Jisho
4643	夕立	ゆうだち	sudden evening shower	Noun	Jisho
4644	立ち止まる	たちどまる	stop, halt	Verb	Jisho
4645	着席	ちゃくせき	taking a seat	Verbal Noun	Jisho
4646	次々に	つぎつぎに	one after another, in succession	Adverb	Jisho
4647	どうせ	どうせ	anyway	Adverb	Jisho
4648	次ぐ	つぐ	rank next to, come next	Verb	Jisho
4649	取り次ぐ	とりつぐ	relay a message, transfer a call	Verb	Jisho
4650	目次	もくじ	table of contents	Noun	Jisho
4651	不運	ふうん	misfortune, bad luck	Adjectival Noun	Jisho
4652	動向	どうこう	trend, tendency	Noun	Jisho
4653	動作	どうさ	movements, actions	Noun	Jisho
4654	リズム	リズム	rhythm	Noun	Jisho
4655	動力	どうりょく	power	Noun	Jisho
4656	働き	はたらき	work, function	Noun	Jisho
4657	早朝	そうちょう	early morning	Noun	Jisho
4658	早める	はやめる	move forward (in time), expedite	Verb	Jisho
4659	早まる	はやまる	make a hasty decision, jump the gun	Verb	Jisho
4660	ハンドル	ハンドル	steering wheel	Noun	Jisho
4661	速度	そくど	speed, velocity	Noun	Jisho
4662	速達便	そくたつびん	special delivery, express mail	Noun	Jisho
4663	乗り遅れる	のりおくれる	miss	Verb	Jisho
4664	始め	はじめ	beginning, origin	Noun	Jisho
4665	始まり	はじまり	beginning	Noun	Jisho
4666	プリント	プリント	print	Verbal Noun	Jisho
4667	年始	ねんし	beginning of the year	Noun	Jisho
4668	不在	ふざい	absence	Noun	Jisho
4669	実る	みのる	bear fruit, ripen	Verb	Jisho
4670	実	み	fruit, nut	Noun	Jisho
4671	通り過ぎる	とおりすぎる	go past, pass	Verb	Jisho
4672	発売	はつばい	sale, selling	Verbal Noun	Jisho
4673	まぶしい	まぶしい	dazzling, glaring	Adjective	Jisho
4674	発つ	たつ	start, leave	Verb	Jisho
4675	発行	はっこう	publication, issue	Verbal Noun	Jisho
4676	発達	はったつ	development, growth	Verbal Noun	Jisho
4677	発明	はつめい	invention	Verbal Noun	Jisho
4678	発電	はつでん	generation of electricity	Verbal Noun	Jisho
4679	よそ	よそ	somewhere else	Noun	Jisho
4680	発電所	はつでんしょ	power plant, generating station	Noun	Jisho
4681	発熱	はつねつ	generation of heat, get a fever	Verbal Noun	Jisho
4682	表情	ひょうじょう	expression, look	Noun	Jisho
4683	用紙	ようし	blank form, stationery	Noun	Jisho
4684	表紙	ひょうし	cover, binding	Noun	Jisho
4685	つぐ	つぐ	pour, pour into	Verb	Jisho
4686	白紙	はくし	blank sheet, clean slate	Noun	Jisho
4687	音	ね	sound, note	Noun	Jisho
4688	発音	はつおん	pronunciation	Verbal Noun	Jisho
4689	物音	ものおと	noise, sound	Noun	Jisho
4690	楽しみ	たのしみ	pleasure, something looked forward to	Noun	Jisho
4691	ディスコ	ディスコ	disco	Noun	Jisho
4692	楽	らく	comfort, relief	Adjectival Noun	Jisho
4693	薬品	やくひん	medicine, drug	Noun	Jisho
4694	薬局	やっきょく	drugstore, pharmacy	Noun	Jisho
4695	目薬	めぐすり	eye drops	Noun	Jisho
4696	欲	よく	desire, greed	Noun	Jisho
4697	欲求	よっきゅう	want, desire	Verbal Noun	Jisho
4698	ぴったり	ぴったり	exactly right, perfect	Adjectival Noun	Jisho
4699	表面	ひょうめん	surface, appearance	Noun	Jisho
4700	場面	ばめん	scene, situation	Noun	Jisho
4701	面する	めんする	face	Verb	Jisho
4702	方面	ほうめん	direction	Noun	Jisho
4703	半面	はんめん	profile, one side	Noun	Jisho
4704	まさか	まさか	never in a million years	Adverb	Jisho
4705	面	めん	surface, aspect	Noun	Jisho
4706	真っ先	まっさき	first thing, forefront	Noun	Jisho
4707	真夏	まなつ	midsummer	Noun	Jisho
4708	真夜中	まよなか	midnight, middle of the night	Noun	Jisho
4709	真っ最中	まっさいちゅう	midst	Noun	Jisho
4710	どっと	どっと	burst (out laughing)	Adverb	Jisho
4711	真心	まごころ	sincerity, true heart	Noun	Jisho
4712	無色	むしょく	colorless, neutral	Noun	Jisho
4713	ばら色	ばらいろ	rose color	Noun	Jisho
4714	水色	みずいろ	sky blue, turquoise	Noun	Jisho
4715	長方形	ちょうほうけい	rectangle	Noun	Jisho
4716	地形	ちけい	geographical features, topography	Noun	Jisho
4717	もうける	もうける	make a profit	Verb	Jisho
4718	種	たね	seed	Noun	Jisho
4719	分類	ぶんるい	classification	Verbal Noun	Jisho
4720	直前	ちょくぜん	just before, immediately prior	Noun	Jisho
4721	直ちに	ただちに	at once, immediately	Adverb	Jisho
4722	見直す	みなおす	reconsider, change one's opinion for the better	Verb	Jisho
4723	ゆったり	ゆったり	comfortable	Adverb	Jisho
4724	直後	ちょくご	immediately after	Noun	Jisho
4725	立ち直る	たちなおる	recover, regain one's footing	Verb	Jisho
4726	やり直し	やりなおし	doing over, redoing	Noun	Jisho
4727	やり直す	やりなおす	do over again	Verb	Jisho
4728	直通	ちょくつう	direct link	Verbal Noun	Jisho
4729	ちっとも	ちっとも	nothing at all	Adverb	Jisho
4730	面接	めんせつ	interview	Verbal Noun	Jisho
4731	無線	むせん	radio, wireless	Noun	Jisho
4732	線路	せんろ	line, track	Noun	Jisho
4733	直線	ちょくせん	straight line	Noun	Jisho
4734	電線	でんせん	electric wire	Noun	Jisho
4735	脱線	だっせん	derailment	Verbal Noun	Jisho
4736	ドレス	ドレス	dress	Noun	Jisho
4737	白線	はくせん	white line, warning line	Noun	Jisho
4738	方角	ほうがく	direction	Noun	Jisho
4739	直角	ちょっかく	right angle	Noun	Jisho
4740	町角	まちかど	street corner	Noun	Jisho
4741	真四角	ましかく	square	Adjectival Noun	Jisho
4742	パンク	パンク	puncture	Verbal Noun	Jisho
4743	共に	ともに	together, both	Adverb	Jisho
4744	同時	どうじ	simultaneous	Noun	Jisho
4745	同一	どういつ	sameness, identity	Adjectival Noun	Jisho
4746	同情	どうじょう	sympathy, compassion	Verbal Noun	Jisho
4747	同性	どうせい	of the same sex	Noun	Jisho
4748	のんびり	のんびり	take it easy	Adverb	Jisho
4749	違いない	ちがいない	no mistaking it, for certain	Adjective	Jisho
4750	人違い	ひとちがい	mistaken identity	Verbal Noun	Jisho
4751	見違える	みちがえる	mistake, fail to recognize	Verb	Jisho
4752	違い	ちがい	difference, mistake	Noun	Jisho
4753	似る	にる	resemble, be alike	Verb	Jisho
4754	はめる	はめる	put on, wear	Verb	Jisho
4755	似合う	にあう	suit, match well	Verb	Jisho
4756	似せる	にせる	imitate, forge	Verb	Jisho
4757	旅	たび	journey, travel	Verbal Noun	Jisho
4758	旅客	りょかく	traveler, passenger	Noun	Jisho
4759	旅費	りょひ	traveling expenses	Noun	Jisho
4760	和らげる	やわらげる	soften, relieve	Verb	Jisho
4761	ふた	ふた	lid, cover	Noun	Jisho
4762	和語	わご	native Japanese word	Noun	Jisho
4763	和風	わふう	Japanese style	Noun	Jisho
4764	和食	わしょく	Japanese-style food	Noun	Jisho
4765	和やか	なごやか	peaceful, mild	Adjective	Jisho
4766	和らぐ	やわらぐ	soften, calm down	Verb	Jisho
4767	レポート	レポート	report, paper	Verbal Noun	Jisho
4768	和式	わしき	Japanese style	Noun	Jisho
4769	和英	わえい	Japanese-English	Noun	Jisho
4770	東洋	とうよう	Orient	Noun	Jisho
4771	洋風	ようふう	Western style	Noun	Jisho
4772	洋画	ようが	foreign film	Noun	Jisho
4773	マネー	マネー	money, finance	Noun	Jisho
4774	洋式	ようしき	Western style	Noun	Jisho
4775	洋食	ようしょく	Western cooking, European dish	Noun	Jisho
4776	洋間	ようま	Western-style room	Noun	Jisho
4777	和服	わふく	Japanese clothes, kimono	Noun	Jisho
4778	待合室	まちあいしつ	waiting room	Noun	Jisho
4779	和室	わしつ	Japanese style room	Noun	Jisho
4780	もろい	もろい	weak, brittle	Adjective	Jisho
4781	洋室	ようしつ	Western-style room	Noun	Jisho
4782	窓口	まどぐち	window	Noun	Jisho
4783	父母	ふぼ	father and mother, parents	Noun	Jisho
4784	母親	ははおや	mother	Noun	Jisho
4785	父親	ちちおや	father	Noun	Jisho
4786	ユーモア	ユーモア	humor	Noun	Jisho
4787	父兄	ふけい	parents, legal guardians	Noun	Jisho
4788	第一	だいいち	number one, the best	Noun	Jisho
4789	利息	りそく	interest	Noun	Jisho
4790	若々しい	わかわかしい	youthful, young-looking	Adjective	Jisho
4791	読者	どくしゃ	reader, subscriber	Noun	Jisho
4792	バック	バック	back	Verbal Noun	Jisho
4793	歩行者	ほこうしゃ	pedestrian	Noun	Jisho
4794	文学者	ぶんがくしゃ	literary person, literati	Noun	Jisho
4795	歩行者天国	ほこうしゃてんごく	vehicle-free promenade	Noun	Jisho
4796	者	もの	person, fellow	Noun	Jisho
4797	結ぶ	むすぶ	tie, join	Verb	Jisho
4798	結び	むすび	end, close	Noun	Jisho
4799	そびえる	そびえる	tower	Verb	Jisho
4800	未婚	みこん	unmarried	Noun	Jisho
4801	果たす	はたす	accomplish, realize	Verb	Jisho
4802	果たして	はたして	as was expected, really	Adverb	Jisho
4803	日課	にっか	daily routine	Noun	Jisho
4804	有効	ゆうこう	effective, valid	Adjectival Noun	Jisho
4805	タレント	タレント	celebrity, talent	Noun	Jisho
4806	無効	むこう	invalidity, ineffectiveness	Adjectival Noun	Jisho
4807	自ら	みずから	oneself	Adverb	Jisho
4808	不自然	ふしぜん	unnatural, artificial	Adjectival Noun	Jisho
4809	不自由	ふじゆう	inconvenience, discomfort	Verbal Noun	Jisho
4810	通信	つうしん	correspondence, communication	Verbal Noun	Jisho
4811	たまに	たまに	occasionally, by chance	Adverb	Jisho
4812	頼る	たよる	rely on, depend on	Verb	Jisho
4813	頼み	たのみ	request, favor	Noun	Jisho
4814	頼もしい	たのもしい	reliable, dependable	Adjective	Jisho
4815	民間	みんかん	citizens, civilians	Noun	Jisho
4816	民族	みんぞく	race, people	Noun	Jisho
4817	ペンキ	ペンキ	paint	Noun	Jisho
4818	持ち主	もちぬし	owner, proprietor	Noun	Jisho
4819	民主	みんしゅ	democracy	Noun	Jisho
4820	家主	やぬし	landlord	Noun	Jisho
4821	定義	ていぎ	definition	Verbal Noun	Jisho
4822	不思議	ふしぎ	mystery, wonder	Adjectival Noun	Jisho
4823	理論	りろん	theory	Noun	Jisho
4824	ベンチ	ベンチ	bench	Noun	Jisho
4825	論理	ろんり	logic	Noun	Jisho
4826	論文	ろんぶん	thesis, paper	Noun	Jisho
4827	論じる	ろんじる	argue, discuss	Verb	Jisho
4828	無論	むろん	of course, no doubt	Adverb	Jisho
4829	世論	よろん	public opinion	Noun	Jisho
4830	めいめい	めいめい	each, individual	Adverb	Jisho
4831	論	ろん	argument, opinion	Noun	Jisho
4832	反発	はんぱつ	reaction, backlash	Verbal Noun	Jisho
4833	反映	はんえい	reflection	Verbal Noun	Jisho
4834	反論	はんろん	objection, counterargument	Verbal Noun	Jisho
4835	反する	はんする	oppose, act contrary to	Verb	Jisho
4836	どうにか	どうにか	somehow	Adverb	Jisho
4837	反則	はんそく	foul, rule violation	Verbal Noun	Jisho
4838	対話	たいわ	dialogue, conversation	Verbal Noun	Jisho
4839	対	つい	pair	Noun	Jisho
4840	対応	たいおう	correspondence, equivalence	Verbal Noun	Jisho
4841	反応	はんのう	reaction, response	Verbal Noun	Jisho
4842	問答	もんどう	questions and answers, argument	Verbal Noun	Jisho
4843	ちゃんと	ちゃんと	regularly, properly	Adverb	Jisho
4844	特定	とくてい	specific, particular	Noun	Jisho
4845	特色	とくしょく	characteristic	Noun	Jisho
4846	特有	とくゆう	characteristic, special	Adjective	Jisho
4847	別に	べつに	especially, particularly	Adverb	Jisho
4848	別れ	わかれ	separation, parting	Noun	Jisho
4849	のどか	のどか	tranquil, peaceful	Adjective	Jisho
4850	送別	そうべつ	farewell, send-off	Verbal Noun	Jisho
4851	送別会	そうべつかい	farewell party	Noun	Jisho
4852	専門家	せんもんか	specialist, expert	Noun	Jisho
4853	専門	せんもん	specialty, profession	Noun	Jisho
4854	専用	せんよう	exclusive use, private use	Noun	Jisho
4855	メロディー	メロディー	melody	Noun	Jisho
4856	全般	ぜんぱん	whole, general	Noun	Jisho
4857	本格的	ほんかくてき	full-scale, authentic	Adjective	Jisho
4858	全面的	ぜんめんてき	all-out, overall	Adjective	Jisho
4859	論理的	ろんりてき	logical	Adjective	Jisho
4860	知的	ちてき	intellectual, mental	Adjective	Jisho
4861	目的地	もくてきち	destination, goal	Noun	Jisho
4862	リットル	リットル	liter, litre	Noun	Jisho
